,label,id,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1134,0,1208,2,0,63,67,4,116,8,0,166,554,419,1,0,51,1,2,38,2,1,0,5
1358,0,1412,2,1,139,111,3,116,8,0,166,906,376,1,0,110,2,1,47,0,0,41,23
171,0,317,2,1,153,2,3,116,8,0,166,444,129,1,0,131,2,1,78,3,12,38,10
100,0,252,2,1,96,44,10,116,8,0,166,465,180,1,0,80,2,1,49,0,21,26,8
861,0,956,2,0,23,142,2,116,8,0,166,504,63,1,0,30,2,1,18,0,0,0,13
1816,0,1834,2,0,23,142,2,116,8,0,166,353,8,1,0,30,2,1,18,0,0,0,13
1350,1,1404,2,0,97,118,5,27,1,1,85,412,436,1,0,115,2,1,28,0,19,10,19
89,0,242,2,0,23,142,2,116,8,0,166,21,120,1,0,27,2,1,18,0,0,31,13
115,0,266,2,0,97,118,5,12,1,7,166,1467,323,1,0,71,2,1,47,0,0,0,23
1669,1,1694,2,1,145,88,10,116,8,0,166,1586,472,1,0,50,2,1,37,2,25,0,5
1449,0,1499,2,0,23,142,2,116,8,0,166,1669,229,1,0,26,2,1,18,0,0,0,13
1152,0,1223,2,0,23,142,2,116,8,0,166,1226,74,1,0,30,2,1,18,0,0,0,13
828,0,926,2,0,60,120,4,116,8,0,166,789,74,1,0,105,2,1,66,0,1,0,23
520,0,639,2,1,43,22,6,116,8,0,166,513,270,1,1,71,2,1,47,0,0,0,23
822,0,67,2,0,23,142,2,116,8,0,166,953,346,1,0,30,2,1,18,0,0,0,13
1692,0,1716,2,0,23,142,2,116,8,0,166,766,258,1,0,32,2,1,18,0,0,0,13
949,0,1040,2,0,82,115,10,116,8,0,166,403,258,1,0,105,2,1,66,0,1,0,23
375,0,510,2,0,23,142,2,116,8,0,166,1075,123,1,1,32,2,1,18,0,0,0,13
642,0,756,2,0,97,118,5,12,1,7,166,1130,229,1,0,71,2,1,47,0,0,0,23
7,0,165,2,1,150,73,10,116,8,0,166,1592,358,1,0,111,2,1,71,3,1,0,3
541,1,659,2,0,23,142,2,116,8,0,166,1056,258,1,0,33,2,1,18,0,0,32,13
945,0,1036,2,0,23,142,2,116,8,0,166,748,370,1,0,31,2,1,18,0,0,0,13
564,0,681,2,0,23,142,2,116,8,0,166,89,35,1,0,29,2,1,18,0,0,0,13
1509,1,1551,2,0,23,142,2,116,8,0,166,766,187,1,0,32,2,1,18,0,0,0,13
595,1,711,2,1,145,88,10,116,8,0,166,414,250,1,0,55,2,1,37,2,25,0,5
386,0,517,2,1,55,31,4,116,8,0,166,183,180,1,0,80,2,1,49,0,21,0,8
484,0,605,2,0,97,118,5,6,4,7,166,568,321,1,0,110,2,1,47,0,0,0,23
1473,1,1519,2,0,23,142,2,116,8,0,166,1576,136,1,0,26,2,1,18,0,0,32,13
116,0,267,2,0,23,142,2,116,8,0,166,1005,317,1,0,32,2,1,18,0,0,32,13
1649,0,1676,2,0,23,142,2,116,8,0,166,1736,303,1,0,27,2,1,18,0,0,32,13
472,0,595,2,0,97,118,5,47,1,5,166,1692,384,1,1,110,2,1,47,0,0,48,23
819,0,918,2,0,145,88,10,116,8,0,166,1272,227,1,0,110,2,1,47,0,0,37,23
905,0,72,2,1,64,10,10,116,8,0,166,972,258,1,0,102,2,1,66,0,1,30,23
1905,0,1916,2,0,23,142,2,116,8,0,166,1065,213,1,0,31,2,1,18,0,0,32,13
254,0,396,2,1,105,72,3,116,8,0,166,613,452,1,0,110,2,1,47,0,0,0,23
747,0,60,1,0,81,39,5,116,8,0,108,722,72,0,0,41,2,1,29,0,16,0,21
1781,0,1802,1,0,65,118,5,116,8,0,29,1225,223,0,0,146,2,1,82,3,3,45,6
624,0,738,2,0,23,142,2,116,8,0,166,491,294,1,0,29,2,1,18,0,0,32,13
1175,0,1244,4,1,97,118,5,36,8,1,6,1386,449,2,2,134,2,1,79,3,0,18,21
1833,0,1850,2,0,97,118,5,112,1,1,151,1739,230,1,1,71,2,1,47,0,0,0,23
1132,0,1206,2,1,8,21,2,116,8,0,166,1519,338,1,0,117,2,1,70,0,23,0,7
688,0,56,2,0,97,118,5,6,4,7,166,1219,258,1,0,110,2,1,47,0,0,0,23
367,0,502,2,0,97,118,5,1,1,4,207,547,59,1,1,30,2,1,18,0,0,31,13
1890,1,1901,2,0,97,118,5,110,6,1,166,1665,229,1,0,6,2,1,4,2,1,44,4
1490,0,1535,2,0,142,37,4,116,8,0,166,800,243,1,0,47,2,1,34,3,1,39,3
1548,1,1586,2,0,131,12,10,116,8,0,166,551,280,1,0,36,2,1,23,3,7,0,3
923,0,1014,2,0,97,118,5,80,18,1,166,608,326,1,0,120,2,1,69,0,17,64,7
779,0,882,2,0,97,118,5,12,1,7,166,562,340,1,0,68,2,1,31,2,1,0,0
1876,1,1889,2,0,23,142,2,116,8,0,166,1238,112,1,0,32,2,1,18,0,0,0,13
271,0,413,2,0,23,142,2,116,8,0,166,1577,63,1,0,32,2,1,18,0,0,0,13
882,0,977,2,1,96,44,10,116,8,0,166,1443,255,1,0,80,2,1,49,0,21,29,8
623,0,737,2,0,23,142,2,116,8,0,166,1537,258,1,0,32,2,1,18,0,0,0,13
122,0,272,2,0,23,142,2,116,8,0,166,1746,258,1,0,29,2,1,18,0,0,0,13
1892,0,1903,2,0,23,142,2,116,8,0,166,422,112,1,0,28,2,1,18,0,0,0,13
1737,0,1760,2,0,18,50,10,116,8,0,166,390,279,1,0,99,2,1,66,0,1,0,23
1220,1,1287,2,0,23,142,2,116,8,0,166,1436,151,1,0,27,2,1,18,0,0,32,13
1636,0,1664,1,0,37,118,5,116,8,0,36,1198,347,0,0,142,2,1,81,3,7,55,3
154,0,26,2,0,23,142,2,116,8,0,166,743,260,1,0,33,2,1,18,0,0,32,13
216,0,359,2,1,4,51,10,116,8,0,166,842,357,1,0,110,2,1,47,0,0,41,23
1248,1,1314,2,1,16,5,10,116,8,0,166,151,225,1,0,36,2,1,23,3,7,25,3
1239,1,1305,2,0,145,88,10,116,8,0,166,878,63,1,0,60,2,1,42,2,1,0,4
771,0,875,2,0,106,67,4,116,8,0,166,1105,250,1,0,51,1,2,38,2,1,32,5
1264,0,1329,2,0,23,142,2,116,8,0,166,298,151,1,0,26,2,1,18,0,0,32,13
190,0,335,2,0,23,142,2,116,8,0,166,1457,213,1,0,31,2,1,18,0,0,32,13
462,0,5,2,1,46,21,2,116,8,0,166,1379,120,1,0,33,2,1,18,0,0,0,13
887,1,981,2,0,97,118,5,110,6,1,166,1132,63,1,0,113,2,1,71,3,1,0,3
173,1,318,1,0,95,118,5,116,8,0,209,823,396,0,0,132,2,1,75,3,9,68,22
947,0,1038,2,0,9,20,10,116,8,0,166,356,196,1,0,105,2,1,66,0,1,0,23
886,0,980,2,0,97,118,5,22,1,5,172,168,306,1,2,45,2,1,33,3,6,55,12
1638,0,1666,2,1,145,88,10,116,8,0,166,1577,303,1,0,50,2,1,37,2,25,0,5
351,1,486,2,1,145,88,10,116,8,0,166,494,97,1,0,50,2,1,37,2,25,0,5
883,1,978,2,0,51,61,10,116,8,0,166,534,213,1,0,33,2,1,18,0,0,31,13
1389,0,1441,4,1,97,118,5,14,8,1,20,677,461,2,0,66,2,1,26,3,0,14,0
1393,1,1444,2,0,74,67,4,116,8,0,166,301,368,1,0,73,1,2,48,2,1,0,5
591,0,707,2,1,64,10,10,116,8,0,166,1468,125,1,0,99,2,1,66,0,1,0,23
1019,1,1105,2,1,16,5,10,116,8,0,166,770,125,1,0,79,2,1,49,0,21,0,8
1632,0,1660,2,0,74,67,4,116,8,0,166,1097,250,1,0,51,1,2,38,2,1,0,5
1922,1,1932,2,0,97,118,5,42,1,4,84,1463,348,1,2,129,2,1,15,0,3,34,16
1770,0,1792,3,0,97,118,5,91,3,4,199,1505,201,1,1,92,2,1,61,3,6,7,10
73,0,227,2,0,23,142,2,116,8,0,166,970,63,1,0,32,2,1,18,0,0,0,13
1935,0,1943,2,0,93,49,10,116,8,0,166,1551,455,1,0,80,2,1,49,0,21,28,8
1693,0,1717,2,0,97,118,5,67,1,1,81,1612,278,1,0,71,2,1,47,0,0,12,23
1836,0,1853,4,1,97,118,5,97,8,1,44,1343,461,2,0,128,2,1,76,0,6,36,15
627,0,741,2,1,170,121,10,116,8,0,166,592,258,1,0,71,2,1,47,0,0,0,23
240,0,382,2,0,97,118,5,22,1,5,27,1096,154,1,2,31,2,1,18,0,0,32,13
1930,0,149,2,1,66,13,10,116,8,0,166,163,225,1,0,41,2,1,29,0,16,30,21
1188,0,1256,2,1,145,88,10,116,8,0,166,766,258,1,0,24,2,1,18,0,0,0,13
1412,0,1462,2,0,97,118,5,82,14,1,166,15,110,1,0,130,2,1,77,3,12,38,10
659,0,771,2,0,23,142,2,116,8,0,166,820,359,1,1,30,2,1,18,0,0,0,13
62,0,219,2,0,69,23,10,116,8,0,166,33,157,1,0,46,2,1,27,3,1,59,3
1979,0,1981,2,0,23,142,2,116,8,0,166,728,151,1,0,32,2,1,18,0,0,0,13
700,0,811,1,0,34,87,5,116,8,0,88,1318,134,0,0,93,1,1,62,0,7,26,2
405,0,40,2,0,60,120,4,116,8,0,166,485,74,1,0,102,2,1,66,0,1,0,23
143,0,25,4,1,97,118,5,122,8,1,65,902,461,2,0,134,2,1,79,3,0,0,21
1440,0,1490,2,1,61,47,10,116,8,0,166,299,110,1,0,123,2,1,74,3,6,33,10
1142,0,1214,2,0,23,142,2,116,8,0,166,966,363,1,0,33,2,1,18,0,0,0,13
1491,0,1536,2,0,63,67,4,116,8,0,166,1419,370,1,0,52,1,2,38,2,1,0,5
28,0,186,2,0,60,120,4,116,8,0,166,553,419,1,0,105,2,1,66,0,1,0,23
540,1,658,2,1,150,73,10,116,8,0,166,1584,63,1,0,105,2,1,66,0,1,0,23
1303,0,104,2,1,150,73,10,116,8,0,166,600,368,1,0,102,2,1,66,0,1,0,23
379,0,513,2,0,60,120,4,116,8,0,166,1439,419,1,0,99,2,1,66,0,1,0,23
8,1,166,2,0,23,142,2,116,8,0,166,381,178,1,1,32,2,1,18,0,0,0,13
310,0,448,2,0,23,142,2,116,8,0,166,363,60,1,0,24,2,1,18,0,0,0,13
302,0,440,2,1,172,79,0,116,8,0,166,689,226,1,0,71,2,1,47,0,0,0,23
892,1,986,2,0,63,67,4,116,8,0,166,310,250,1,0,52,1,2,38,2,1,32,5
1007,1,1093,2,0,97,118,5,120,1,1,166,1659,25,1,0,18,2,1,13,2,1,12,0
1414,0,1464,2,0,23,142,2,116,8,0,166,327,67,1,0,26,2,1,18,0,0,31,13
1907,0,1918,2,1,16,5,10,116,8,0,166,1454,252,1,0,79,2,1,49,0,21,25,8
1727,0,1750,2,0,23,142,2,116,8,0,166,1160,154,1,0,29,2,1,18,0,0,0,13
580,0,697,2,0,23,142,2,116,8,0,166,494,258,1,0,26,2,1,18,0,0,0,13
3,0,161,2,0,23,142,2,116,8,0,166,1602,187,1,0,31,2,1,18,0,0,32,13
845,0,70,2,0,23,142,2,116,8,0,166,611,240,1,0,32,2,1,18,0,0,0,13
582,0,699,2,0,23,142,2,116,8,0,166,753,408,1,0,29,2,1,18,0,0,32,13
1401,0,1452,2,0,97,118,5,48,1,1,166,250,124,1,0,130,2,1,77,3,12,38,10
387,0,518,2,0,97,118,5,110,6,1,166,512,458,1,0,6,2,1,4,2,1,44,4
1863,0,1877,2,0,97,118,5,110,6,1,166,1101,483,1,0,112,2,1,71,3,1,0,3
608,0,723,2,0,23,142,2,116,8,0,166,255,34,1,0,32,2,1,18,0,0,0,13
1297,0,103,2,0,60,120,4,116,8,0,166,1572,419,1,0,105,2,1,66,0,1,0,23
1195,0,1262,2,0,42,15,3,116,8,0,166,83,78,1,0,71,2,1,47,0,0,0,23
885,0,71,2,0,97,118,5,12,1,7,166,1131,323,1,0,71,2,1,47,0,0,0,23
632,0,746,2,0,97,118,5,118,5,1,59,152,357,1,0,70,2,1,46,3,11,53,10
1949,0,1956,2,0,23,142,2,116,8,0,166,165,114,1,0,28,2,1,18,0,0,32,13
1084,0,1161,2,1,46,21,2,116,8,0,166,1173,120,1,0,26,2,1,18,0,0,0,13
441,0,568,2,0,23,142,2,116,8,0,166,530,219,1,0,27,2,1,18,0,0,32,13
1913,1,1924,2,0,169,138,2,116,8,0,166,343,427,1,0,75,1,2,50,2,13,0,9
1585,0,125,2,0,146,62,10,116,8,0,166,961,258,1,0,71,2,1,47,0,0,0,23
1034,0,1118,2,0,173,104,4,116,8,0,166,1735,229,1,0,102,2,1,66,0,1,0,23
1005,0,1091,2,0,163,52,10,116,8,0,166,1667,366,1,0,71,2,1,47,0,0,0,23
1029,0,1114,2,0,113,134,10,116,8,0,166,1413,220,1,0,71,2,1,47,0,0,0,23
1741,0,1764,2,0,23,142,2,116,8,0,166,611,114,1,0,26,2,1,18,0,0,0,13
879,1,974,2,0,23,142,2,116,8,0,166,1100,67,1,0,28,2,1,18,0,0,32,13
388,1,519,1,0,95,118,5,116,8,0,48,57,396,0,0,132,2,1,75,3,9,68,22
1455,0,1505,2,0,23,142,2,116,8,0,166,817,258,1,0,31,2,1,18,0,0,0,13
1450,0,1500,2,1,46,21,2,116,8,0,166,247,258,1,0,29,2,1,18,0,0,0,13
227,1,370,2,0,23,142,2,116,8,0,166,32,161,1,0,28,2,1,18,0,0,0,13
568,1,685,2,0,98,124,4,116,8,0,166,710,481,1,0,36,2,1,23,3,7,28,3
1916,0,1926,2,0,23,142,2,116,8,0,166,576,121,1,1,32,2,1,18,0,0,0,13
1846,0,142,2,0,23,142,2,116,8,0,166,192,370,1,0,31,2,1,18,0,0,0,13
1881,0,1893,2,0,97,118,5,121,10,1,166,1288,287,1,0,130,2,1,77,3,12,38,10
487,0,607,2,0,97,118,5,121,10,1,166,502,92,1,0,130,2,1,77,3,12,38,10
21,0,179,2,0,23,142,2,116,8,0,166,187,54,1,0,31,2,1,18,0,0,0,13
558,0,675,2,0,23,142,2,116,8,0,166,1514,151,1,0,33,2,1,18,0,0,0,13
655,0,767,2,0,97,118,5,89,14,1,166,431,419,1,0,21,2,1,16,2,4,26,0
80,0,234,2,0,23,142,2,116,8,0,166,1004,303,1,0,28,2,1,18,0,0,31,13
1244,0,1310,2,0,23,142,2,116,8,0,166,382,408,1,0,29,2,1,18,0,0,32,13
1487,0,1532,2,0,23,142,2,116,8,0,166,320,154,1,0,31,2,1,18,0,0,32,13
96,1,249,2,0,23,142,2,116,8,0,166,94,63,1,0,26,2,1,18,0,0,32,13
1406,0,1456,2,0,97,118,5,118,5,1,130,1490,422,1,0,121,2,1,72,1,5,52,12
1897,0,1908,2,0,163,52,10,116,8,0,166,742,47,1,0,71,2,1,47,0,0,61,23
1024,0,1109,2,0,97,118,5,110,6,1,166,1122,305,1,0,14,2,1,8,2,0,0,4
362,0,497,2,0,97,118,5,121,10,1,166,435,289,1,0,130,2,1,77,3,12,38,10
858,0,953,2,0,23,142,2,116,8,0,166,698,98,1,0,31,2,1,18,0,0,0,13
266,0,408,2,0,97,118,5,39,14,1,166,935,160,1,0,78,2,1,53,3,15,2,10
1119,0,1193,2,0,60,120,4,116,8,0,166,591,206,1,0,102,2,1,66,0,1,0,23
814,0,913,2,0,23,142,2,116,8,0,166,35,313,1,0,28,2,1,18,0,0,32,13
824,0,922,2,1,55,31,4,116,8,0,166,1517,298,1,0,79,2,1,49,0,21,26,8
1375,0,1427,2,0,23,142,2,116,8,0,166,1671,475,1,0,32,2,1,18,0,0,32,13
930,0,1021,2,0,23,142,2,116,8,0,166,430,151,1,0,24,2,1,18,0,0,0,13
1154,0,1225,2,0,23,142,2,116,8,0,166,92,213,1,0,24,2,1,18,0,0,0,13
853,0,948,1,0,86,99,5,116,8,0,126,215,210,0,0,23,1,1,18,0,0,31,13
863,0,958,2,0,113,134,10,116,8,0,166,646,457,1,0,71,2,1,47,0,0,0,23
899,0,993,2,0,169,138,2,116,8,0,166,1515,226,1,0,74,2,1,50,2,13,0,9
538,0,656,2,0,23,142,2,116,8,0,166,666,213,1,0,31,2,1,18,0,0,32,13
290,1,430,2,0,97,118,5,110,6,1,166,1021,166,1,0,113,2,1,71,3,1,0,3
1920,0,1930,2,0,23,142,2,116,8,0,166,1621,408,1,0,30,2,1,18,0,0,31,13
1447,1,1497,2,0,23,142,2,116,8,0,166,198,229,1,0,32,2,1,18,0,0,0,13
481,0,603,2,0,97,118,5,110,6,1,188,1039,195,1,0,11,2,1,6,2,1,0,4
1924,1,1934,2,0,23,142,2,116,8,0,166,1533,213,1,0,33,2,1,18,0,0,0,13
535,0,653,2,0,23,142,2,116,8,0,166,1173,226,1,0,32,2,1,18,0,0,0,13
1333,0,1388,2,0,23,142,2,116,8,0,166,913,193,1,0,28,2,1,18,0,0,0,13
1878,0,146,2,0,97,118,5,61,9,4,166,395,355,1,1,130,2,1,77,3,12,38,10
725,0,834,2,0,23,142,2,116,8,0,166,366,258,1,0,24,2,1,18,0,0,32,13
1274,0,1337,2,0,97,118,5,59,8,1,19,907,404,1,0,110,2,1,47,0,0,0,23
132,1,281,2,0,23,142,2,116,8,0,166,602,225,1,0,30,2,1,18,0,0,32,13
1328,0,1383,2,1,47,21,10,116,8,0,166,862,151,1,0,29,2,1,18,0,0,31,13
246,0,388,2,0,98,124,4,116,8,0,166,1242,252,1,0,79,2,1,49,0,21,26,8
1562,0,1599,2,0,97,118,5,6,4,7,166,1548,32,1,1,71,2,1,47,0,0,23,23
315,0,452,4,1,97,118,5,97,8,1,41,393,204,2,0,126,2,1,76,0,6,36,15
973,0,1063,2,0,23,142,2,116,8,0,166,733,20,1,0,30,2,1,18,0,0,0,13
1710,0,1734,2,0,23,142,2,116,8,0,166,328,303,1,0,26,2,1,18,0,0,0,13
1109,0,90,2,0,97,118,5,22,1,5,175,914,285,1,2,45,2,1,33,3,6,54,12
1543,0,1582,2,0,23,142,2,116,8,0,166,1611,258,1,0,27,2,1,18,0,0,0,13
18,0,176,2,1,8,21,2,116,8,0,166,1292,43,1,0,10,2,1,6,2,1,0,4
658,0,770,2,1,145,88,10,116,8,0,166,1052,34,1,0,50,2,1,37,2,25,0,5
597,0,713,2,0,23,142,2,116,8,0,166,275,120,1,0,32,2,1,18,0,0,32,13
1721,0,1744,2,0,97,118,5,6,4,7,166,189,16,1,0,71,2,1,47,0,0,12,23
111,1,262,2,0,169,138,2,116,8,0,166,971,76,1,0,74,2,1,50,2,13,0,9
663,0,775,2,0,97,118,5,110,6,1,200,889,483,1,0,9,2,1,6,2,1,17,4
685,0,797,1,0,97,118,5,86,8,0,205,662,19,0,0,31,2,1,18,0,0,0,13
904,0,998,2,0,120,77,10,116,8,0,166,1683,276,1,0,105,2,1,66,0,1,0,23
913,0,1005,2,1,64,10,10,116,8,0,166,1750,34,1,0,83,2,1,23,3,7,25,3
1087,0,1163,2,0,23,142,2,116,8,0,166,1361,43,1,0,28,2,1,18,0,0,0,13
1349,0,1403,2,0,1,1,8,116,8,0,166,955,220,1,0,71,2,1,47,0,0,0,23
1989,0,1990,2,0,23,142,2,116,8,0,166,949,288,1,0,28,2,1,18,0,0,31,13
400,0,530,2,0,23,142,2,116,8,0,166,966,8,1,0,27,2,1,18,0,0,0,13
1557,0,1594,2,1,152,95,4,116,8,0,166,1325,208,1,0,83,2,1,23,3,7,25,3
678,0,790,2,1,10,128,10,116,8,0,166,344,242,1,0,79,2,1,49,0,21,30,8
